date,category,region,channel,units,unit_price,discount,sales
2023-02-16,Beauty,Dhaka,Store,1,1328.82,0.062,1369.29
2023-02-16,Beauty,Chattogram,Online,1,1439.34,0.134,1611.62
2023-02-16,Beauty,Khulna,Store,1,1568.36,0.046,1781.23
2023-02-16,Beauty,Dhaka,Online,2,1443.32,0.098,3278.08
2023-02-16,Beauty,Dhaka,Store,1,1345.58,0.121,1369.69
2023-02-16,Beauty,Dhaka,Online,2,1843.18,0.064,4438.98
2023-02-16,Beauty,Dhaka,Store,2,1198.92,0.084,2373.51
2023-02-16,Beauty,Dhaka,Store,1,1350.71,0.027,1435.82
2023-02-16,Sports,Khulna,Online,2,3840.17,0.059,8396.33
2023-02-17,Electronics,Chattogram,Store,1,13213.0,0.07,11549.63
2023-02-17,Electronics,Khulna,Store,1,13465.67,0.0,12769.29
2023-02-17,Electronics,Dhaka,Online,1,15519.91,0.065,14035.17
2023-02-17,Electronics,Khulna,Store,2,13053.05,0.165,24138.04
2023-02-17,Electronics,Chattogram,Online,2,14165.41,0.045,26251.04
2023-02-17,Electronics,Chattogram,Online,1,12783.09,0.138,10446.97
2023-02-17,Electronics,Chattogram,Online,1,12129.28,0.071,11100.5
2023-02-17,Electronics,Chattogram,Online,3,9240.88,0.126,22211.73
2023-02-17,Electronics,Chattogram,Online,2,11129.88,0.072,21687.79
2023-02-17,Electronics,Dhaka,Online,3,15060.66,0.14,37630.76
2023-02-17,Fashion,Chattogram,Online,1,2306.41,0.054,2016.58
2023-02-17,Fashion,Khulna,Store,2,2680.01,0.047,4680.04
2023-02-17,Fashion,Dhaka,Store,3,2136.46,0.066,5564.23
2023-02-17,Fashion,Chattogram,Online,2,2391.6,0.078,4279.82
2023-02-17,Fashion,Dhaka,Online,1,2740.76,0.078,2351.92
2023-02-17,Fashion,Khulna,Store,3,2309.43,0.1,6700.26
2023-02-17,Fashion,Dhaka,Online,3,2454.18,0.061,6839.03
2023-02-17,Fashion,Rajshahi,Online,1,2169.79,0.0,2283.36
2023-02-17,Fashion,Dhaka,Online,2,2096.64,0.08,3511.77
2023-02-17,Home & Living,Rajshahi,Online,4,5180.76,0.076,20597.52
2023-02-17,Home & Living,Chattogram,Store,1,4100.59,0.04,4244.45
2023-02-17,Home & Living,Chattogram,Online,1,3969.67,0.111,3569.88
2023-02-17,Home & Living,Khulna,Online,1,3776.22,0.053,3607.69
2023-02-17,Home & Living,Khulna,Online,4,3856.38,0.09,15221.64
2023-02-17,Home & Living,Dhaka,Online,1,4735.45,0.119,4486.04
2023-02-17,Home & Living,Chattogram,Store,1,3700.69,0.092,3182.84
2023-02-17,Home & Living,Dhaka,Online,1,3803.62,0.052,3456.65
2023-02-17,Home & Living,Rajshahi,Online,3,5089.97,0.172,14040.26
2023-02-17,Beauty,Chattogram,Store,1,1287.18,0.027,1632.8
2023-02-17,Beauty,Rajshahi,Online,2,1413.15,0.066,3432.54
2023-02-17,Beauty,Dhaka,Online,1,1153.03,0.064,1252.71
2023-02-17,Beauty,Dhaka,Store,1,1458.55,0.037,1839.26
2023-02-17,Sports,Dhaka,Store,7,3789.57,0.126,25926.2
2023-02-17,Sports,Chattogram,Online,2,3720.1,0.097,8306.35
2023-02-17,Sports,Rajshahi,Online,1,3545.45,0.196,3334.85
2023-02-17,Sports,Khulna,Online,1,3450.65,0.054,3464.74
2023-02-17,Sports,Chattogram,Online,1,3570.55,0.057,4155.97
2023-02-17,Sports,Chattogram,Store,2,4479.2,0.148,9289.41
2023-02-18,Electronics,Rajshahi,Online,2,10139.28,0.085,20638.89
2023-02-18,Electronics,Chattogram,Online,4,9214.3,0.143,30837.02
2023-02-18,Electronics,Rajshahi,Store,2,11981.94,0.129,21311.26
2023-02-18,Electronics,Dhaka,Online,1,11826.03,0.095,10552.42
2023-02-18,Electronics,Chattogram,Online,4,9230.63,0.026,39357.96
2023-02-18,Fashion,Dhaka,Store,1,1912.03,0.072,1760.37
2023-02-18,Fashion,Dhaka,Store,1,2350.51,0.109,2000.98
2023-02-18,Fashion,Rajshahi,Online,2,1945.72,0.0,4133.17
2023-02-18,Fashion,Rajshahi,Store,1,2600.38,0.076,2364.22
2023-02-18,Fashion,Chattogram,Online,2,1985.17,0.011,3710.59
2023-02-18,Fashion,Dhaka,Store,5,1336.8,0.077,6116.2
2023-02-18,Fashion,Chattogram,Online,3,2813.04,0.077,7334.69
2023-02-18,Fashion,Chattogram,Online,2,1714.76,0.099,2991.97
2023-02-18,Fashion,Rajshahi,Online,3,1906.23,0.061,5717.27
2023-02-18,Fashion,Dhaka,Online,2,2071.01,0.086,4001.68
2023-02-18,Home & Living,Chattogram,Online,3,4126.2,0.004,11330.75
2023-02-18,Home & Living,Rajshahi,Store,3,3584.76,0.089,10376.33
2023-02-18,Home & Living,Khulna,Store,5,3932.79,0.069,17670.24
2023-02-18,Home & Living,Chattogram,Store,4,4556.94,0.125,16767.16
2023-02-18,Home & Living,Dhaka,Online,1,4169.73,0.157,3835.08
2023-02-18,Home & Living,Rajshahi,Store,3,4874.64,0.016,13451.58
2023-02-18,Home & Living,Chattogram,Store,1,3279.06,0.1,2851.17
2023-02-18,Home & Living,Chattogram,Store,4,3715.09,0.136,13989.22
2023-02-18,Home & Living,Chattogram,Store,1,2559.75,0.116,2380.82
2023-02-18,Home & Living,Dhaka,Online,2,3715.66,0.135,6554.01
2023-02-18,Home & Living,Chattogram,Store,1,5729.0,0.116,5011.4
2023-02-18,Beauty,Dhaka,Store,3,1555.32,0.066,4856.81
2023-02-18,Beauty,Dhaka,Online,3,1649.96,0.134,4802.55
2023-02-18,Beauty,Rajshahi,Online,1,1506.51,0.066,1705.41
2023-02-18,Beauty,Chattogram,Online,2,1465.91,0.049,3030.03
2023-02-18,Sports,Rajshahi,Online,1,2692.66,0.043,3249.11
2023-02-18,Sports,Dhaka,Online,4,3800.88,0.034,17228.39
2023-02-18,Sports,Chattogram,Online,4,3301.9,0.146,12105.81
2023-02-18,Sports,Chattogram,Store,1,3579.07,0.009,4156.04
2023-02-18,Sports,Chattogram,Store,3,4115.68,0.089,11825.14
2023-02-19,Electronics,Chattogram,Store,4,10080.39,0.125,32251.92
2023-02-19,Electronics,Rajshahi,Online,5,12576.67,0.164,48817.7
2023-02-19,Electronics,Dhaka,Online,2,13128.48,0.058,23991.76
2023-02-19,Electronics,Khulna,Store,4,12219.07,0.042,45386.04
2023-02-19,Fashion,Dhaka,Online,2,1762.76,0.032,3379.91
2023-02-19,Fashion,Khulna,Online,3,2744.73,0.084,7521.26
2023-02-19,Fashion,Dhaka,Online,2,1742.69,0.046,3269.63
2023-02-19,Fashion,Khulna,Online,4,2652.54,0.063,10525.72
2023-02-19,Fashion,Chattogram,Online,3,2651.75,0.095,6975.11
2023-02-19,Fashion,Chattogram,Online,2,1864.83,0.167,2907.18
2023-02-19,Fashion,Dhaka,Store,1,2537.71,0.117,2316.2
2023-02-19,Fashion,Chattogram,Online,1,2001.94,0.107,1838.79
2023-02-19,Fashion,Khulna,Online,2,2065.37,0.178,3157.96
2023-02-19,Home & Living,Chattogram,Online,1,4699.89,0.035,4874.97
2023-02-19,Home & Living,Khulna,Store,1,4120.08,0.071,3909.39
2023-02-19,Home & Living,Chattogram,Store,1,3746.89,0.142,3408.13
2023-02-19,Beauty,Khulna,Online,2,1656.35,0.103,3452.81
2023-02-19,Beauty,Dhaka,Online,1,1257.87,0.061,1551.41
2023-02-19,Beauty,Dhaka,Store,1,1193.18,0.092,1367.94
2023-02-19,Beauty,Dhaka,Online,4,1925.44,0.081,9091.59
2023-02-19,Beauty,Chattogram,Online,2,1966.91,0.005,5139.38
2023-02-19,Beauty,Dhaka,Store,1,1519.51,0.052,1735.82
2023-02-19,Beauty,Khulna,Store,2,1423.27,0.158,3028.86
2023-02-19,Beauty,Dhaka,Online,3,1885.73,0.052,6598.23
2023-02-19,Beauty,Dhaka,Online,2,1609.21,0.16,2960.82
2023-02-19,Sports,Khulna,Online,2,4681.39,0.085,9355.85
2023-02-19,Sports,Dhaka,Store,1,3314.81,0.09,3778.31
2023-02-19,Sports,Dhaka,Online,2,3620.62,0.117,7901.4
2023-02-19,Sports,Chattogram,Online,3,3765.46,0.029,13317.06
2023-02-20,Electronics,Dhaka,Online,3,9527.63,0.117,25232.98
2023-02-20,Electronics,Dhaka,Store,1,11217.71,0.068,10987.28
2023-02-20,Electronics,Rajshahi,Online,1,13198.07,0.013,11936.39
2023-02-20,Electronics,Khulna,Online,1,10706.92,0.069,9876.31
2023-02-20,Electronics,Dhaka,Store,1,11163.02,0.068,11184.05
2023-02-20,Fashion,Chattogram,Store,1,1926.9,0.077,1686.88
2023-02-20,Fashion,Khulna,Store,1,2885.78,0.0,2715.1
2023-02-20,Fashion,Rajshahi,Online,1,2427.46,0.055,2401.08
2023-02-20,Fashion,Dhaka,Store,2,3166.19,0.095,5442.8
2023-02-20,Fashion,Dhaka,Online,2,2051.13,0.093,3410.39
2023-02-20,Fashion,Rajshahi,Online,5,2335.81,0.048,12049.48
2023-02-20,Fashion,Chattogram,Online,2,1612.55,0.111,2806.55
2023-02-20,Fashion,Dhaka,Online,2,2340.16,0.014,4937.24
2023-02-20,Fashion,Dhaka,Online,3,1723.74,0.03,5099.29
2023-02-20,Home & Living,Dhaka,Online,2,4398.56,0.007,9685.65
2023-02-20,Home & Living,Dhaka,Online,1,5075.86,0.058,5240.49
2023-02-20,Home & Living,Khulna,Store,2,4159.81,0.011,8168.95
2023-02-20,Beauty,Rajshahi,Store,3,1358.92,0.007,5187.21
2023-02-20,Beauty,Dhaka,Store,1,1777.94,0.056,2161.34
2023-02-20,Beauty,Chattogram,Online,2,908.54,0.043,2109.92
2023-02-20,Beauty,Khulna,Online,4,1638.86,0.054,7053.02
2023-02-20,Beauty,Chattogram,Store,1,1119.42,0.084,1288.09
2023-02-20,Sports,Dhaka,Store,2,2649.72,0.11,5031.92
2023-02-20,Sports,Dhaka,Store,2,1889.07,0.061,4255.6
2023-02-20,Sports,Rajshahi,Online,5,3912.7,0.096,21468.84
2023-02-20,Sports,Chattogram,Online,3,3631.89,0.087,10923.28
2023-02-20,Sports,Chattogram,Store,2,4472.43,0.021,9332.81
2023-02-20,Sports,Dhaka,Store,1,3718.44,0.063,3667.49
2023-02-20,Sports,Chattogram,Online,3,3347.74,0.097,10666.1
2023-02-21,Electronics,Khulna,Online,1,11510.36,0.0,10667.98
2023-02-21,Electronics,Chattogram,Online,1,13707.24,0.106,12147.35
2023-02-21,Electronics,Dhaka,Store,1,16796.24,0.071,17116.38
2023-02-21,Electronics,Chattogram,Online,3,11676.26,0.136,27617.43
2023-02-21,Electronics,Khulna,Online,3,14098.2,0.102,40144.53
2023-02-21,Electronics,Chattogram,Store,2,9418.57,0.115,16049.13
2023-02-21,Fashion,Dhaka,Online,2,2533.95,0.035,4738.51
2023-02-21,Fashion,Chattogram,Online,3,2625.04,0.121,6522.58
2023-02-21,Fashion,Rajshahi,Online,1,1788.5,0.114,1671.53
2023-02-21,Fashion,Rajshahi,Store,1,2035.62,0.115,1865.58
2023-02-21,Fashion,Chattogram,Online,2,2169.94,0.084,4036.68
2023-02-21,Fashion,Chattogram,Online,1,1962.66,0.0,1931.23
2023-02-21,Fashion,Khulna,Online,2,2639.31,0.077,4463.82
2023-02-21,Fashion,Chattogram,Store,1,1634.49,0.035,1702.61
2023-02-21,Fashion,Chattogram,Online,3,2416.61,0.146,5726.68
2023-02-21,Fashion,Khulna,Store,3,1681.35,0.104,4680.22
2023-02-21,Fashion,Dhaka,Online,2,2714.14,0.026,5354.08
2023-02-21,Home & Living,Khulna,Store,1,3426.25,0.151,3203.46
2023-02-21,Home & Living,Rajshahi,Store,2,3755.2,0.036,7741.9
2023-02-21,Home & Living,Chattogram,Online,1,4081.68,0.052,3887.98
2023-02-21,Home & Living,Chattogram,Online,3,4417.09,0.062,13111.61
2023-02-21,Beauty,Khulna,Store,3,1444.79,0.075,5021.86
2023-02-21,Beauty,Dhaka,Online,1,974.22,0.076,990.42
2023-02-21,Beauty,Dhaka,Online,6,1336.73,0.111,8118.16
2023-02-21,Beauty,Rajshahi,Online,1,1784.95,0.073,2004.06
2023-02-21,Beauty,Khulna,Store,1,2055.28,0.056,2453.58
2023-02-21,Beauty,Dhaka,Online,1,1236.66,0.086,1292.94
2023-02-21,Sports,Khulna,Online,4,3058.58,0.06,14306.27
2023-02-22,Electronics,Dhaka,Online,3,10188.67,0.015,32776.09
2023-02-22,Electronics,Chattogram,Online,3,12840.79,0.102,36662.37
2023-02-22,Electronics,Khulna,Online,3,9415.53,0.0,31341.01
2023-02-22,Electronics,Khulna,Online,1,10090.73,0.087,9953.25
2023-02-22,Electronics,Dhaka,Online,2,13056.75,0.104,22262.76
2023-02-22,Electronics,Rajshahi,Online,2,10011.74,0.123,17422.89
2023-02-22,Electronics,Khulna,Store,1,11944.42,0.03,11446.19
2023-02-22,Fashion,Dhaka,Store,1,2496.98,0.0,2738.76
2023-02-22,Fashion,Dhaka,Online,1,2493.21,0.113,2431.07
2023-02-22,Fashion,Dhaka,Online,1,2330.3,0.178,1777.41
2023-02-22,Fashion,Dhaka,Online,4,2109.0,0.032,7491.62
2023-02-22,Fashion,Rajshahi,Online,1,2686.51,0.19,2017.69
2023-02-22,Home & Living,Chattogram,Online,1,3676.74,0.145,3337.47
2023-02-22,Beauty,Dhaka,Online,1,1704.41,0.114,1956.21
2023-02-22,Beauty,Chattogram,Store,1,1290.8,0.141,1306.62
2023-02-22,Beauty,Dhaka,Online,4,1486.28,0.053,7168.37
2023-02-22,Beauty,Dhaka,Online,3,1413.43,0.05,4866.02
2023-02-22,Beauty,Dhaka,Online,1,1754.25,0.187,1618.64
2023-02-22,Sports,Chattogram,Online,1,2793.04,0.121,2796.26
2023-02-22,Sports,Chattogram,Online,1,3701.55,0.074,4228.48
2023-02-22,Sports,Dhaka,Online,1,3145.3,0.019,3866.52
2023-02-22,Sports,Dhaka,Online,1,2531.67,0.189,2359.68
2023-02-22,Sports,Dhaka,Store,3,3586.27,0.052,12394.18
2023-02-22,Sports,Dhaka,Online,2,3694.6,0.099,7866.41
2023-02-23,Electronics,Rajshahi,Online,2,12553.82,0.064,24113.74
2023-02-23,Electronics,Khulna,Store,4,11041.99,0.073,42197.75
2023-02-23,Electronics,Dhaka,Store,1,9235.24,0.069,8993.23
2023-02-23,Fashion,Chattogram,Online,1,2216.46,0.091,1940.71
2023-02-23,Fashion,Chattogram,Store,4,2236.67,0.066,8526.36
2023-02-23,Fashion,Dhaka,Store,1,2201.27,0.054,2031.66
2023-02-23,Fashion,Dhaka,Online,1,2267.76,0.0,2496.7
2023-02-23,Fashion,Dhaka,Online,2,2846.33,0.034,6008.31
2023-02-23,Home & Living,Khulna,Store,1,3708.0,0.042,3909.9
2023-02-23,Home & Living,Chattogram,Store,1,3960.88,0.138,3295.02
2023-02-23,Home & Living,Dhaka,Store,3,4002.18,0.078,12065.98
2023-02-23,Home & Living,Dhaka,Online,1,4133.81,0.068,4204.58
2023-02-23,Beauty,Chattogram,Online,2,1211.06,0.093,2498.77
2023-02-23,Beauty,Khulna,Store,4,1163.47,0.023,5056.64
2023-02-23,Beauty,Dhaka,Store,2,1883.36,0.094,4141.88
2023-02-23,Sports,Khulna,Store,4,3264.3,0.099,12765.29
2023-02-23,Sports,Dhaka,Store,3,3637.7,0.163,10866.71
2023-02-23,Sports,Rajshahi,Online,2,4555.83,0.108,9932.41
2023-02-23,Sports,Dhaka,Online,1,3195.41,0.079,3755.71
2023-02-23,Sports,Dhaka,Online,1,2028.36,0.101,1929.96
2023-02-23,Sports,Chattogram,Store,2,4715.44,0.075,9372.61
2023-02-24,Electronics,Dhaka,Online,3,14586.58,0.057,42512.63
2023-02-24,Electronics,Rajshahi,Online,1,11222.31,0.127,10207.65
2023-02-24,Electronics,Dhaka,Store,4,13366.11,0.104,51089.69
2023-02-24,Electronics,Dhaka,Online,1,10050.99,0.063,8817.22
2023-02-24,Electronics,Rajshahi,Store,1,11791.33,0.071,11260.45
2023-02-24,Electronics,Dhaka,Online,1,11329.04,0.071,11253.97
2023-02-24,Fashion,Dhaka,Store,2,2039.62,0.086,3807.89
2023-02-24,Fashion,Dhaka,Store,1,2068.04,0.024,1934.29
2023-02-24,Fashion,Dhaka,Online,4,2450.6,0.055,9728.53
2023-02-24,Fashion,Rajshahi,Store,3,2150.72,0.123,6013.85
2023-02-24,Fashion,Chattogram,Store,1,2155.02,0.008,2137.35
2023-02-24,Fashion,Rajshahi,Online,1,1661.43,0.069,1690.25
2023-02-24,Fashion,Rajshahi,Store,1,2472.35,0.13,2116.77
2023-02-24,Fashion,Dhaka,Online,2,1622.91,0.182,2583.89
2023-02-24,Fashion,Chattogram,Store,1,2836.54,0.155,2373.69
2023-02-24,Fashion,Rajshahi,Store,3,2257.82,0.059,6915.51
2023-02-24,Fashion,Rajshahi,Store,1,3046.76,0.0,2875.76
2023-02-24,Fashion,Rajshahi,Store,1,2367.1,0.039,2219.01
2023-02-24,Fashion,Chattogram,Store,2,2272.65,0.111,4499.25
2023-02-24,Fashion,Khulna,Online,1,2713.98,0.112,2577.21
2023-02-24,Fashion,Dhaka,Store,2,2139.09,0.096,4067.52
2023-02-24,Home & Living,Dhaka,Store,5,3733.8,0.081,18930.19
2023-02-24,Home & Living,Khulna,Online,1,3946.66,0.096,3282.97
2023-02-24,Home & Living,Chattogram,Store,2,4137.98,0.117,7750.58
2023-02-24,Home & Living,Khulna,Store,1,2493.92,0.16,2075.23
2023-02-24,Home & Living,Dhaka,Online,1,3473.97,0.0,3236.36
2023-02-24,Beauty,Dhaka,Store,3,1974.41,0.119,6038.59
2023-02-24,Beauty,Chattogram,Online,3,1544.08,0.007,5146.21
2023-02-24,Beauty,Dhaka,Online,3,1394.89,0.085,4135.63
2023-02-24,Beauty,Khulna,Online,3,1576.03,0.071,5255.25
2023-02-24,Beauty,Dhaka,Online,2,1821.07,0.168,3474.44
2023-02-24,Sports,Dhaka,Store,1,1736.35,0.085,1937.09
2023-02-24,Sports,Chattogram,Store,5,3706.06,0.088,18465.36
2023-02-24,Sports,Khulna,Store,4,2105.01,0.121,7765.67
2023-02-25,Electronics,Rajshahi,Online,1,12292.72,0.069,10463.16
2023-02-25,Electronics,Dhaka,Online,1,8099.97,0.13,7632.65
2023-02-25,Electronics,Chattogram,Online,2,15469.52,0.023,29132.36
2023-02-25,Electronics,Rajshahi,Online,3,11861.09,0.019,35573.78
2023-02-25,Fashion,Chattogram,Online,1,1750.3,0.1,1568.39
2023-02-25,Fashion,Chattogram,Online,1,2241.75,0.109,2144.15
2023-02-25,Fashion,Khulna,Store,3,2573.49,0.08,6946.6
2023-02-25,Fashion,Dhaka,Online,4,1857.5,0.144,6667.18
2023-02-25,Fashion,Dhaka,Store,3,1723.78,0.186,4349.89
2023-02-25,Fashion,Khulna,Online,2,2703.87,0.132,4949.29
2023-02-25,Fashion,Rajshahi,Store,1,2389.69,0.037,2141.95
2023-02-25,Fashion,Khulna,Online,4,2654.0,0.12,8991.99
2023-02-25,Home & Living,Dhaka,Online,1,3654.87,0.02,3679.48
2023-02-25,Home & Living,Chattogram,Online,1,4016.83,0.051,3807.12
2023-02-25,Home & Living,Rajshahi,Online,1,2707.65,0.023,2760.89
2023-02-25,Home & Living,Dhaka,Online,2,3930.16,0.023,7496.81
2023-02-25,Home & Living,Khulna,Store,1,4691.08,0.063,4279.32
2023-02-25,Beauty,Rajshahi,Store,3,1536.12,0.133,4759.61
2023-02-25,Beauty,Chattogram,Online,1,1637.73,0.051,1982.88
2023-02-25,Beauty,Chattogram,Store,3,1108.09,0.132,3217.59
2023-02-25,Beauty,Khulna,Online,2,1924.86,0.065,4344.76
2023-02-25,Beauty,Dhaka,Online,1,1257.56,0.079,1290.92
2023-02-25,Beauty,Khulna,Store,4,1625.41,0.138,6036.27
2023-02-25,Sports,Khulna,Store,2,4710.15,0.082,10161.85
2023-02-25,Sports,Khulna,Online,2,2658.09,0.005,6544.68
2023-02-25,Sports,Khulna,Online,1,3784.33,0.023,4430.56
2023-02-25,Sports,Dhaka,Online,3,4865.44,0.135,16183.36
2023-02-25,Sports,Dhaka,Online,2,3558.99,0.051,7616.41
2023-02-25,Sports,Chattogram,Store,1,3566.42,0.109,3935.84
2023-02-25,Sports,Dhaka,Store,2,3794.38,0.162,7075.71
2023-02-25,Sports,Dhaka,Online,1,3720.34,0.0,4619.84
2023-02-26,Electronics,Rajshahi,Online,1,11872.47,0.066,12227.35
2023-02-26,Electronics,Chattogram,Online,1,10704.76,0.102,10470.13
2023-02-26,Electronics,Dhaka,Store,1,13711.02,0.093,13163.61
2023-02-26,Electronics,Dhaka,Online,3,16077.4,0.019,46463.13
2023-02-26,Electronics,Dhaka,Online,2,11271.0,0.108,19337.71
2023-02-26,Electronics,Khulna,Store,3,10734.35,0.105,30855.14
2023-02-26,Electronics,Dhaka,Store,2,12529.8,0.024,25985.31
2023-02-26,Electronics,Rajshahi,Online,4,13849.95,0.079,56421.92
2023-02-26,Electronics,Chattogram,Store,1,8001.32,0.051,7506.14
2023-02-26,Fashion,Chattogram,Online,1,3426.25,0.081,3403.18
2023-02-26,Fashion,Khulna,Online,3,2684.35,0.084,6894.06
2023-02-26,Fashion,Chattogram,Store,2,2983.84,0.066,5805.03
2023-02-26,Fashion,Chattogram,Online,2,2754.62,0.087,4811.53
2023-02-26,Fashion,Rajshahi,Online,5,1343.58,0.126,6128.37
2023-02-26,Fashion,Chattogram,Store,1,1898.96,0.074,1781.66
2023-02-26,Fashion,Dhaka,Online,4,1804.66,0.143,5831.51
2023-02-26,Home & Living,Dhaka,Online,3,4052.89,0.082,10939.2
2023-02-26,Home & Living,Dhaka,Store,2,3966.21,0.068,7511.98
2023-02-26,Home & Living,Dhaka,Online,1,4291.86,0.032,4287.86
2023-02-26,Home & Living,Rajshahi,Store,2,5490.91,0.126,8831.53
2023-02-26,Home & Living,Dhaka,Store,6,3382.27,0.005,22098.71
2023-02-26,Home & Living,Dhaka,Online,4,3788.8,0.121,13354.98
2023-02-26,Home & Living,Dhaka,Store,1,5062.75,0.104,4410.69
2023-02-26,Home & Living,Dhaka,Online,2,4252.84,0.139,7606.78
2023-02-26,Home & Living,Chattogram,Online,1,5236.55,0.081,5117.18
2023-02-26,Home & Living,Dhaka,Store,3,4622.93,0.012,13951.92
2023-02-26,Home & Living,Dhaka,Online,2,4633.74,0.071,9362.06
2023-02-26,Beauty,Dhaka,Store,3,1495.97,0.051,5045.02
2023-02-26,Beauty,Rajshahi,Online,2,1745.51,0.127,3591.48
2023-02-26,Beauty,Dhaka,Online,1,1637.67,0.142,1618.95
2023-02-26,Beauty,Chattogram,Store,1,1276.85,0.037,1582.0
2023-02-26,Beauty,Dhaka,Store,1,1406.04,0.0,1576.52
2023-02-26,Beauty,Chattogram,Store,1,1596.76,0.074,1621.18
2023-02-26,Beauty,Chattogram,Store,2,1559.56,0.072,3749.53
2023-02-26,Sports,Dhaka,Store,3,2712.2,0.116,9057.77
2023-02-26,Sports,Dhaka,Online,4,3867.51,0.064,18465.75
2023-02-26,Sports,Khulna,Store,1,2551.81,0.03,2907.8
2023-02-26,Sports,Chattogram,Store,1,3857.42,0.13,4218.37
2023-02-26,Sports,Khulna,Store,2,3603.24,0.096,8241.29
2023-02-26,Sports,Khulna,Online,1,3106.98,0.066,3523.09
2023-02-26,Sports,Khulna,Online,1,4033.87,0.058,4697.83
2023-02-26,Sports,Dhaka,Online,2,3464.18,0.14,7408.84
2023-02-27,Electronics,Dhaka,Online,3,12465.59,0.026,33908.57
2023-02-27,Electronics,Dhaka,Online,1,13621.01,0.077,13303.98
2023-02-27,Electronics,Rajshahi,Store,2,12563.02,0.146,21962.54
2023-02-27,Electronics,Dhaka,Online,3,13549.42,0.0,39047.83
2023-02-27,Electronics,Khulna,Online,4,12321.35,0.124,46242.25
2023-02-27,Electronics,Rajshahi,Store,2,12301.67,0.083,21971.07
2023-02-27,Fashion,Khulna,Store,1,2528.5,0.126,2424.92
2023-02-27,Fashion,Chattogram,Online,4,1898.33,0.071,6855.94
2023-02-27,Fashion,Chattogram,Online,1,2379.5,0.055,2272.84
2023-02-27,Fashion,Chattogram,Online,1,2432.77,0.114,2065.69
2023-02-27,Fashion,Rajshahi,Store,6,2241.53,0.105,12539.71
2023-02-27,Fashion,Rajshahi,Store,2,2207.65,0.021,4344.68
2023-02-27,Fashion,Chattogram,Store,3,1770.9,0.132,4722.06
2023-02-27,Home & Living,Khulna,Store,1,3775.06,0.163,3084.07
2023-02-27,Home & Living,Rajshahi,Online,3,3684.9,0.047,10488.45
2023-02-27,Home & Living,Dhaka,Online,1,3517.9,0.146,3019.0
2023-02-27,Home & Living,Chattogram,Store,1,3501.86,0.084,3442.49
2023-02-27,Home & Living,Chattogram,Store,1,4241.74,0.034,4169.2
2023-02-27,Home & Living,Dhaka,Online,2,3667.5,0.09,7030.13
2023-02-27,Home & Living,Rajshahi,Online,3,4807.77,0.084,13662.24
2023-02-27,Home & Living,Khulna,Store,3,5573.5,0.147,15117.51
2023-02-27,Home & Living,Dhaka,Online,1,5246.78,0.056,5478.0
2023-02-27,Beauty,Chattogram,Store,3,1104.14,0.174,3163.94
2023-02-27,Beauty,Khulna,Online,1,1721.09,0.119,1773.08
2023-02-27,Beauty,Chattogram,Online,1,1619.42,0.0,1867.67
2023-02-27,Beauty,Khulna,Online,2,1354.97,0.006,3233.91
2023-02-27,Sports,Chattogram,Online,2,2669.6,0.11,5780.56
2023-02-27,Sports,Chattogram,Store,3,4101.08,0.094,13826.03
2023-02-27,Sports,Khulna,Online,2,3896.38,0.0,9260.94
2023-02-28,Electronics,Dhaka,Store,1,15044.38,0.081,14163.85
2023-02-28,Electronics,Dhaka,Online,2,13960.27,0.135,25943.11
2023-02-28,Electronics,Khulna,Online,3,12553.01,0.062,37392.13
2023-02-28,Electronics,Chattogram,Online,1,9993.93,0.042,10299.09
2023-02-28,Electronics,Dhaka,Online,2,9458.33,0.111,16038.49
2023-02-28,Electronics,Dhaka,Store,2,11317.52,0.0,25096.59
2023-02-28,Electronics,Chattogram,Store,2,14612.24,0.047,28950.19
2023-02-28,Fashion,Dhaka,Online,3,1804.75,0.079,5030.76
2023-02-28,Fashion,Chattogram,Store,1,2223.72,0.121,1940.83
2023-02-28,Fashion,Dhaka,Store,1,2119.64,0.077,1844.0
2023-02-28,Fashion,Chattogram,Store,3,1200.41,0.055,3524.18
2023-02-28,Fashion,Chattogram,Online,3,2057.48,0.068,5416.57
2023-02-28,Fashion,Chattogram,Store,2,1834.5,0.085,3282.57
2023-02-28,Fashion,Chattogram,Online,1,1788.35,0.064,1606.82
2023-02-28,Fashion,Chattogram,Online,2,2696.49,0.05,5014.79
2023-02-28,Fashion,Dhaka,Store,1,2524.05,0.065,2484.06
2023-02-28,Fashion,Chattogram,Store,2,2040.79,0.117,3620.87
2023-02-28,Fashion,Chattogram,Online,2,2243.98,0.0,4533.79
2023-02-28,Fashion,Khulna,Online,2,2827.93,0.128,5009.06
2023-02-28,Fashion,Khulna,Store,1,1914.98,0.072,1819.57
2023-02-28,Home & Living,Rajshahi,Online,5,4881.73,0.076,24833.66
2023-02-28,Home & Living,Chattogram,Store,3,4445.43,0.153,12588.28
2023-02-28,Home & Living,Rajshahi,Online,4,4019.47,0.036,16454.78
2023-02-28,Home & Living,Chattogram,Online,1,4285.15,0.082,4100.94
2023-02-28,Home & Living,Rajshahi,Store,1,4709.73,0.156,4162.89
2023-02-28,Home & Living,Dhaka,Online,4,5303.13,0.07,18126.56
2023-02-28,Home & Living,Dhaka,Store,2,4428.15,0.054,8190.29
2023-02-28,Home & Living,Dhaka,Store,2,4846.1,0.047,8862.87
